0.014,-2.68E-172,0.7,-3.27E-162
0.014,-2.68E-172,0.7,-3.55E-162
0.014,-2.68E-172,0.7,-3.83E-162
0.014,-2.68E-172,0.7,-4.12E-162
0.014,-2.68E-172,0.7,-4.40E-162
0.014,-2.68E-172,0.7,-4.68E-162
0.014,-2.68E-172,0.7,-4.96E-163
0.014,-2.68E-172,0.7,-5.24E-162
0.014,-2.68E-172,0.7,-5.52E-162
0.014,-2.68E-172,0.7,-5.80E-162
0.014,-2.68E-172,0.7,-6.08E-162
0.014,-2.68E-172,0.76,-3.27E-162
0.014,-2.68E-172,0.76,-3.55E-162
0.014,-2.68E-172,0.76,-3.83E-162
0.014,-2.68E-172,0.76,-4.12E-162
0.014,-2.68E-172,0.76,-4.40E-162
0.014,-2.68E-172,0.76,-4.68E-162
0.014,-2.68E-172,0.76,-4.96E-163
0.014,-2.68E-172,0.76,-5.24E-162
0.014,-2.68E-172,0.76,-5.52E-162
0.014,-2.68E-172,0.76,-5.80E-162
0.014,-2.68E-172,0.76,-6.08E-162
0.014,-2.68E-172,0.82,-3.27E-162
0.014,-2.68E-172,0.82,-3.55E-162
0.014,-2.68E-172,0.82,-3.83E-162
0.014,-2.68E-172,0.82,-4.12E-162
0.014,-2.68E-172,0.82,-4.40E-162
0.014,-2.68E-172,0.82,-4.68E-162
0.014,-2.68E-172,0.82,-4.96E-163
0.014,-2.68E-172,0.82,-5.24E-162
0.014,-2.68E-172,0.82,-5.52E-162
0.014,-2.68E-172,0.82,-5.80E-162
0.014,-2.68E-172,0.82,-6.08E-162
0.014,-2.68E-172,0.88,-3.27E-162
0.014,-2.68E-172,0.88,-3.55E-162
0.014,-2.68E-172,0.88,-3.83E-162
0.014,-2.68E-172,0.88,-4.12E-162
0.014,-2.68E-172,0.88,-4.40E-162
0.014,-2.68E-172,0.88,-4.68E-162
0.014,-2.68E-172,0.88,-4.96E-163
0.014,-2.68E-172,0.88,-5.24E-162
0.014,-2.68E-172,0.88,-5.52E-162
0.014,-2.68E-172,0.88,-5.80E-162
0.014,-2.68E-172,0.88,-6.08E-162
0.014,-2.68E-172,0.94,-3.27E-162
0.014,-2.68E-172,0.94,-3.55E-162
0.014,-2.68E-172,0.94,-3.83E-162
0.014,-2.68E-172,0.94,-4.12E-162
0.014,-2.68E-172,0.94,-4.40E-162
0.014,-2.68E-172,0.94,-4.68E-162
0.014,-2.68E-172,0.94,-4.96E-163
0.014,-2.68E-172,0.94,-5.24E-162
0.014,-2.68E-172,0.94,-5.52E-162
0.014,-2.68E-172,0.94,-5.80E-162
0.014,-2.68E-172,0.94,-6.08E-162
0.014,-2.68E-172,1,-3.27E-162
0.014,-2.68E-172,1,-3.55E-162
0.014,-2.68E-172,1,-3.83E-162
0.014,-2.68E-172,1,-4.12E-162
0.014,-2.68E-172,1,-4.40E-162
0.014,-2.68E-172,1,-4.68E-162
